2017.05.15,00:00,806.07,820.73,795.04,795.04,8511
2017.05.16,00:00,794.91,809.15,787.07,795.78,9774
2017.05.17,00:00,794.91,799.72,777.53,783.00,9478
2017.05.18,00:00,783.19,785.81,757.35,762.13,8963
2017.05.19,00:00,761.64,769.16,758.25,759.18,10782
2017.05.22,00:00,757.71,774.04,751.71,770.36,9131
2017.05.23,00:00,770.38,779.26,768.52,774.86,9481
2017.05.24,00:00,773.46,775.48,759.02,765.27,8431
2017.05.25,00:00,764.16,773.34,763.01,772.17,7395
2017.05.26,00:00,771.71,792.51,769.49,791.75,11369
2017.05.29,00:00,791.16,802.15,791.16,799.79,3671
2017.05.30,00:00,798.62,807.74,792.95,806.46,7230
2017.05.31,00:00,805.36,822.73,804.29,818.74,9519
2017.06.01,00:00,817.66,828.99,812.12,827.95,10443
2017.06.02,00:00,826.46,843.85,824.28,841.74,10989
2017.06.05,00:00,840.95,848.78,837.82,843.26,9431
2017.06.06,00:00,841.71,858.75,841.71,853.37,8376
2017.06.07,00:00,852.81,859.43,830.80,834.51,8245
2017.06.08,00:00,835.82,860.86,834.11,858.43,6988
2017.06.09,00:00,861.68,903.22,853.33,903.12,2192
2017.06.15,00:00,854.36,868.12,850.18,865.61,2256
2017.06.16,00:00,868.32,874.17,859.38,862.56,4652
2017.06.19,00:00,863.86,870.27,853.27,856.89,6023
2017.06.20,00:00,857.91,875.16,854.81,872.38,7097
2017.06.21,00:00,870.59,887.71,866.31,883.57,9021
2017.06.22,00:00,884.28,890.06,880.07,883.83,7062
2017.06.23,00:00,883.33,894.31,856.44,856.91,9733
2017.06.26,00:00,855.84,871.73,849.42,870.81,7602
2017.06.27,00:00,869.60,873.47,858.67,861.11,4545
2017.06.28,00:00,859.72,866.60,854.76,857.56,5131
2017.06.29,00:00,854.86,862.90,845.67,848.76,6030
2017.06.30,00:00,846.26,848.07,834.22,838.88,4864
2017.07.03,00:00,840.14,847.50,836.96,846.62,2965
2017.07.04,00:00,844.76,859.32,843.02,853.10,1829
2017.07.05,00:00,851.52,857.98,834.18,840.00,3585
2017.07.06,00:00,837.57,845.51,830.63,834.63,2368
2017.07.07,00:00,834.26,841.84,828.33,839.69,2884
2017.07.10,00:00,837.11,843.76,829.12,843.28,3131
2017.07.11,00:00,841.11,854.67,837.10,851.63,3125
2017.07.12,00:00,848.48,868.89,848.48,864.42,3658
2017.07.13,00:00,861.99,873.33,853.54,857.71,3135
2017.07.14,00:00,854.26,868.96,854.26,860.37,4794
2017.07.17,00:00,857.21,869.04,853.26,865.56,3335
2017.07.18,00:00,864.41,869.82,861.76,863.72,3366
2017.07.19,00:00,864.36,871.81,858.11,858.44,3155
